0.35	0.55	0.55	0.5	0.45000000000000007	0.5	0.5	0.5	0.5	0.5	0.45000000000000007	0.45000000000000007	0.5	0.5	0.55	0.35	0.35	0.6	0.7000000000000001	0.8	0.5	0.4	0.30000000000000004	0.30000000000000004	0.30000000000000004	0.35	0.4	0.8	0.7000000000000001	0.7000000000000001	0.4	0.1	
0.2	0.30000000000000004	0.4	0.5	0.35	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.75	0.75	0.1	0.30000000000000004	0.30000000000000004	0.30000000000000004	0.30000000000000004	0.35	0.85	0.9	0.9	0.2	0.2	0.2	0.2	0.2	0.1	0.1	
0.5	0.7000000000000001	0.55	0.30000000000000004	0.30000000000000004	0.30000000000000004	0.35	0.30000000000000004	0.35	0.35	0.30000000000000004	0.30000000000000004	0.25	0.25	0.75	0.75	0.1	0.4	0.45000000000000007	0.6	0.45000000000000007	0.5	0.5	0.45000000000000007	0.5	0.55	0.6	0.5	0.5	0.30000000000000004	0.1	0.1	
0.5	0.65	0.4	0.30000000000000004	0.30000000000000004	0.30000000000000004	0.55	0.6	0.4	0.35	0.25	0.25	0.30000000000000004	0.4	0.65	0.5	0.1	0.1	0.30000000000000004	0.5	0.4	0.4	0.4	0.4	0.45000000000000007	0.55	0.75	0.7000000000000001	0.75	0.5	0.30000000000000004	0.1	
0.25	0.30000000000000004	0.35	0.4	0.45000000000000007	0.45000000000000007	0.45000000000000007	0.5	0.5	0.45000000000000007	0.8	0.30000000000000004	0.30000000000000004	0.30000000000000004	0.30000000000000004	0.15000000000000002	0.1	0.25	0.30000000000000004	0.30000000000000004	0.35	0.35	0.35	0.30000000000000004	0.8	0.85	0.9	0.85	0.15000000000000002	0.15000000000000002	0.15000000000000002	0.1	
0.75	0.75	0.30000000000000004	0.25	0.25	0.45000000000000007	0.6	0.65	0.4	0.30000000000000004	0.25	0.25	0.35	0.55	0.65	0.5	0.1	0.1	0.55	0.65	0.65	0.5	0.45000000000000007	0.45000000000000007	0.5	0.5	0.55	0.55	0.6	0.55	0.45000000000000007	0.1	
0.5	0.6	0.4	0.30000000000000004	0.25	0.30000000000000004	0.6	0.75	0.5	0.5	0.45000000000000007	0.4	0.5	0.5	0.55	0.4	0.1	0.4	0.65	0.7000000000000001	0.75	0.6	0.45000000000000007	0.4	0.4	0.4	0.45000000000000007	0.5	0.7000000000000001	0.6	0.30000000000000004	0.1	
0.75	0.75	0.30000000000000004	0.25	0.30000000000000004	0.30000000000000004	0.25	0.30000000000000004	0.30000000000000004	0.30000000000000004	0.30000000000000004	0.25	0.30000000000000004	0.30000000000000004	0.30000000000000004	0.1	0.1	0.1	0.2	0.35	0.45000000000000007	0.5	0.6	0.4	0.4	0.4	0.35	0.4	0.4	0.35	0.25	0.1	
0.5	0.55	0.5	0.45000000000000007	0.4	0.5	0.55	0.45000000000000007	0.6	0.55	0.45000000000000007	0.45000000000000007	0.45000000000000007	0.6	0.65	0.5	0.2	0.30000000000000004	0.6	0.65	0.75	0.65	0.5	0.45000000000000007	0.45000000000000007	0.5	0.65	0.75	0.75	0.5	0.35	0.1	
0.45000000000000007	0.6	0.5	0.45000000000000007	0.5	0.45000000000000007	0.55	0.55	0.75	0.65	0.25	0.30000000000000004	0.30000000000000004	0.4	0.6	0.45000000000000007	0.25	0.35	0.55	0.65	0.5	0.45000000000000007	0.4	0.4	0.4	0.5	0.6	0.7000000000000001	0.75	0.6	0.55	0.1	
